,ra,dec,obsid,name,cluster,silhouette_prob,silhouette
16607,146.43657828933345,-14.48228502498448,3956,2CXO J094544.7-142856,3,0.5396166775844711,0.07923335516894214
16608,146.440517854134,-14.549517956846401,3956,2CXO J094545.7-143258,0,0.5659931731798666,0.13198634635973325
16610,146.45077299984655,-14.368531728974627,3956,2CXO J094548.1-142206,2,0.531752337980598,0.06350467596119583
16611,146.45180825495544,-14.368141431556612,3956,2CXO J094548.4-142205,2,0.5600125881670176,0.12002517633403523
16612,146.45809953288392,-31.10385586999989,15383,2CXO J094549.9-310613,2,0.4975067625377144,-0.004986474924571205
16614,146.51487363343898,-31.145295812844505,15383,2CXO J094603.5-310843,2,0.5621684283990304,0.12433685679806081
16615,146.53055378605143,27.81530913450183,11489,2CXO J094607.3+274855,2,0.5485606598262133,0.09712131965242658
16616,146.5632192222198,27.60640880901331,11489,2CXO J094615.1+273623,5,0.5990707993778994,0.19814159875579895
16617,146.63775632246688,76.45318620574295,7902,2CXO J094633.0+762711,5,0.6446863010982308,0.2893726021964615
16618,146.644893477805,-14.332768536526077,3956,2CXO J094634.7-141957,3,0.561243127841162,0.12248625568232407
16619,146.70972996877356,66.1967093533701,2989,2CXO J094650.3+661148,5,0.5774276211476908,0.15485524229538158
16620,146.78364523457503,66.1327306597476,2989,2CXO J094708.0+660757,3,0.6198270980747546,0.23965419614950914
16621,146.80327481992856,76.38710111294482,2202,2CXO J094712.7+762313,5,0.5790746912325067,0.15814938246501342
16622,146.80327481992856,76.38710111294482,7902,2CXO J094712.7+762313,0,0.5479458278306537,0.09589165566130753
16623,146.80631766603437,67.9295262630704,9542,2CXO J094713.5+675546,0,0.4893474603623524,-0.021305079275295243
16624,146.85220777990878,7.330486993901226,7265,2CXO J094724.5+071949,5,0.6860680094217937,0.3721360188435875
16625,146.85220777990878,7.330486993901226,6842,2CXO J094724.5+071949,5,0.6733347123564953,0.34666942471299067
16626,146.92469440093805,7.5519891914773405,6842,2CXO J094741.9+073307,5,0.5389834275426122,0.07796685508522438
16627,146.93820313155192,7.422342624268573,6842,2CXO J094745.1+072520,0,0.5678959954129588,0.1357919908259175
16628,146.93820313155192,7.422342624268573,7265,2CXO J094745.1+072520,0,0.5995058661273573,0.1990117322547146
16629,147.0229044953519,76.2492817233717,7902,2CXO J094805.4+761457,3,0.5436818685023196,0.0873637370046391
16630,147.08019471002416,31.962961704736593,6661,2CXO J094819.2+315746,2,0.5435234754294507,0.08704695085890143
16631,147.12060462056797,-13.34776652652881,7564,2CXO J094828.9-132051,2,0.5940885459933313,0.1881770919866626
16633,147.18149576027395,-47.54382058459277,9068,2CXO J094843.5-473237,3,0.6115344536321979,0.22306890726439582
16634,147.18779753619526,76.34450821549052,7902,2CXO J094845.0+762040,2,0.5577123321843559,0.11542466436871189
16635,147.20224401520295,66.18651498504879,2989,2CXO J094848.5+661111,5,0.5270407060476425,0.054081412095285095
16636,147.23821199700353,-13.201231278481705,7564,2CXO J094857.1-131204,0,0.5211664519208056,0.04233290384161108
16638,147.27148151888616,16.928637064341448,13929,2CXO J094905.1+165543,3,0.5263833601625015,0.05276672032500299
16639,147.4270932312113,76.36075401862499,2202,2CXO J094942.5+762138,5,0.5983749646856771,0.19674992937135422
16640,147.441090527931,73.23975003613242,10239,2CXO J094945.8+731423,0,0.5671143212922214,0.1342286425844429
16641,147.50061128973283,17.2524162828641,3274,2CXO J095000.1+171508,0,0.4732094758082603,-0.053581048383479456
16642,147.51528806930787,17.159230273822626,3274,2CXO J095003.6+170933,3,0.5304595925442022,0.060919185088404236
16643,147.5449603228937,14.333503529870132,2095,2CXO J095010.7+142000,5,0.5914544713985944,0.18290894279718886
16644,147.5449603228937,14.333503529870132,2453,2CXO J095010.7+142000,5,0.5621258548475991,0.12425170969519833
16646,147.5582610647224,28.185353209431323,11376,2CXO J095013.9+281107,4,0.7532872085649673,0.5065744171299346
16647,147.5629410601034,27.86198220476561,11376,2CXO J095015.1+275143,2,0.5940321119728722,0.1880642239457443
16648,147.5783204214688,73.0965413420355,10239,2CXO J095018.7+730547,3,0.545769240600199,0.09153848120039809
16649,147.59229862731615,72.27892743393409,11669,2CXO J095022.1+721644,3,0.5492312811943098,0.09846256238861954
16650,147.61736424840512,72.22959880105464,11669,2CXO J095028.1+721346,5,0.6463665169307529,0.29273303386150584
16651,147.62828529205922,14.392316333637863,2095,2CXO J095030.7+142332,3,0.5357323517164363,0.0714647034328725
16652,147.70207195185185,39.447632275061565,2117,2CXO J095048.4+392651,3,0.5355533396565014,0.07110667931300282
16653,147.80717769957255,73.30986506295335,10239,2CXO J095113.7+731835,5,0.6375137976645057,0.2750275953290114
16656,148.03115887622607,21.586187951718042,10728,2CXO J095207.4+213510,5,0.5694674745469908,0.13893494909398146
16657,148.07899288075953,51.96653430909957,12903,2CXO J095218.9+515759,2,0.49171116682080335,-0.016577666358393296
16658,148.0990180137017,52.12916303039116,12903,2CXO J095223.7+520744,4,0.5391968168900045,0.07839363378000896
16660,148.16752587500923,51.880551557748795,3195,2CXO J095240.2+515249,3,0.49581333909777137,-0.008373321804457235
16661,148.17288721166705,51.98020505341172,3195,2CXO J095241.4+515848,5,0.5675940993240509,0.13518819864810186
16664,148.17951624300088,51.85586646182289,7706,2CXO J095243.0+515121,2,0.5797400148027528,0.15948002960550559
16665,148.1826715311496,52.08606754544945,12903,2CXO J095243.8+520509,0,0.5162140867212299,0.03242817344245984
16668,148.30438365404171,52.03455502016693,12903,2CXO J095313.0+520204,5,0.625328655608443,0.25065731121688584
16670,148.3208941380875,52.10535729987451,12903,2CXO J095317.0+520619,5,0.547494934574569,0.09498986914913794
16671,148.32409335137675,-46.22822881714891,14575,2CXO J095317.7-461341,2,0.49881308179677397,-0.0023738364064520754
16673,148.3628133740106,69.07209126410785,12301,2CXO J095327.0+690419,5,0.5396192780405684,0.07923855608113693
16675,148.381810730552,51.97789683264319,3195,2CXO J095331.6+515840,2,0.5944846658035221,0.18896933160704432
16676,148.39255665691064,52.03121810805176,12903,2CXO J095334.2+520152,5,0.5444962829425269,0.08899256588505394
16678,148.42423830524973,68.98830990975074,12301,2CXO J095341.8+685917,0,0.5344737929506287,0.0689475859012573
16679,148.4328979106939,69.79279173543428,10925,2CXO J095343.8+694734,3,0.5402386671446932,0.08047733428938632
16680,148.4328979106939,69.79279173543428,10544,2CXO J095343.8+694734,2,0.5941075843018109,0.1882151686036218
16681,148.46852204637867,-46.287905012714134,14575,2CXO J095352.4-461716,5,0.6015476595000633,0.20309531900012665
16682,148.4888101793307,69.0651317938553,12301,2CXO J095357.3+690354,4,0.5795246912176248,0.15904938243524971
16683,148.50788802826827,17.64405787284265,13215,2CXO J095401.8+173838,2,0.5209648172789725,0.04192963455794488
16685,148.5491401100321,17.547636791873455,13215,2CXO J095411.7+173251,3,0.5298899977792414,0.059779995558482846
16688,148.57814351320928,17.70821881150202,13215,2CXO J095418.7+174229,3,0.5793998481493348,0.1587996962986695
16689,148.57878800789717,69.77868358134683,10543,2CXO J095418.9+694643,2,0.5240325544442677,0.04806510888853541
16690,148.58511451537686,69.00258787614067,12301,2CXO J095420.4+690009,3,0.5939229951315913,0.18784599026318263
16693,148.6122894622804,41.08828588071984,5759,2CXO J095426.9+410517,4,0.7509597756471641,0.5019195512943282
16694,148.6301430159,17.70628736259999,13215,2CXO J095431.2+174222,5,0.5737397931163384,0.1474795862326768
16695,148.63669756526804,69.80478799261896,10543,2CXO J095432.8+694817,5,0.582735221892153,0.1654704437843059
16696,148.63669756526804,69.80478799261896,10542,2CXO J095432.8+694817,5,0.5908214778988254,0.18164295579765097
16697,148.65925006216673,18.231657444312678,10910,2CXO J095438.2+181353,0,0.5354767549280159,0.07095350985603184
16698,148.6648946892264,68.7641182325071,735,2CXO J095439.5+684550,5,0.5678914885291177,0.1357829770582354
16699,148.6744487520699,-20.37079772830755,4378,2CXO J095441.8-202214,4,0.6767104311157845,0.3534208622315692
16700,148.6889044604847,68.94968247158074,735,2CXO J095445.3+685658,4,0.6309696844910725,0.261939368982145
16702,148.703055154244,18.248688690852095,10910,2CXO J095448.7+181455,5,0.5392873909574281,0.07857478191485608
16703,148.703055154244,18.248688690852095,10912,2CXO J095448.7+181455,3,0.5476738190461778,0.09534763809235558
16705,148.72712121174237,69.76637250517675,10542,2CXO J095454.5+694558,3,0.5694671787604452,0.13893435752089026
16706,148.72712121174237,69.76637250517675,10543,2CXO J095454.5+694558,5,0.6193317206202148,0.23866344124042954
16707,148.7366030949927,17.72497049675146,12890,2CXO J095456.7+174329,3,0.5551308333553868,0.11026166671077361
16708,148.7366030949927,17.72497049675146,13215,2CXO J095456.7+174329,5,0.6500605763009017,0.3001211526018036
16713,148.75023196668957,69.12916968374964,5944,2CXO J095500.0+690745,3,0.5125682673810242,0.025136534762048572
16714,148.75023196668957,69.12916968374964,5936,2CXO J095500.0+690745,5,0.579016308314334,0.158032616628668
16716,148.75428113424772,69.1240698161334,5946,2CXO J095501.0+690726,0,0.6037670703712623,0.2075341407425246
16717,148.75926869394357,-20.225109626832722,4378,2CXO J095502.2-201330,5,0.5502986907208555,0.10059738144171095
16719,148.76563798646754,69.72478519802698,10542,2CXO J095503.7+694329,0,0.6117075067879932,0.22341501357598645
16720,148.76563798646754,69.72478519802698,10545,2CXO J095503.7+694329,2,0.5344177596401368,0.06883551928027362
16723,148.77148959060366,69.74513528845505,10545,2CXO J095505.1+694442,2,0.5901154929864868,0.18023098597297366
16724,148.77148959060366,69.74513528845505,10542,2CXO J095505.1+694442,5,0.542246709789074,0.08449341957814786
16725,148.77148959060366,69.74513528845505,10544,2CXO J095505.1+694442,2,0.5216232593941262,0.04324651878825241
16728,148.78969402719088,17.689694530393485,13215,2CXO J095509.5+174122,2,0.5439901289308497,0.08798025786169943
16729,148.78969402719088,17.689694530393485,12890,2CXO J095509.5+174122,2,0.5074402886482532,0.014880577296506313
16743,148.79280548958104,69.08395817095402,9540,2CXO J095510.2+690502,0,0.5111115607181324,0.022223121436264728
16744,148.79280548958104,69.08395817095402,5941,2CXO J095510.2+690502,5,0.5724365372221246,0.1448730744442492
16745,148.79280548958104,69.08395817095402,5942,2CXO J095510.2+690502,3,0.5896249400833768,0.1792498801667537
16746,148.79280548958104,69.08395817095402,5949,2CXO J095510.2+690502,0,0.521001364077519,0.04200272815503788
16750,148.81042646697506,69.79325330485561,10544,2CXO J095514.5+694735,3,0.4973427816957198,-0.005314436608560371
16751,148.81042646697506,69.79325330485561,10925,2CXO J095514.5+694735,5,0.6406420821084051,0.28128416421681013
16752,148.82343466953517,18.105610479609236,10910,2CXO J095517.6+180620,5,0.5288010540507834,0.05760210810156664
16755,148.8368043343388,69.74528914718356,16580,2CXO J095520.8+694443,2,0.5623805003512566,0.12476100070251323
16759,148.8420974190277,69.08624625094036,12301,2CXO J095522.1+690510,3,0.5224741473344148,0.04494829466882962
16762,148.85122684728935,69.1660059094618,735,2CXO J095524.2+690957,1,0.5341323704702574,0.06826474094051485
16763,148.85122684728935,69.1660059094618,5948,2CXO J095524.2+690957,3,0.5647759220952286,0.12955184419045732
16764,148.85122684728935,69.1660059094618,5945,2CXO J095524.2+690957,2,0.5277556918895654,0.05551138377913071
16765,148.85122684728935,69.1660059094618,5949,2CXO J095524.2+690957,4,0.5467959778515277,0.09359195570305537
16766,148.85122684728935,69.1660059094618,5947,2CXO J095524.2+690957,2,0.524619083739193,0.04923816747838604
16767,148.85122684728935,69.1660059094618,5946,2CXO J095524.2+690957,2,0.5603958613601376,0.1207917227202753
16776,148.85322643655002,69.02042848796036,390,2CXO J095524.7+690113,5,0.6193292976716619,0.23865859534332381
16777,148.85322643655002,69.02042848796036,5948,2CXO J095524.7+690113,3,0.5264066463807142,0.052813292761428376
16778,148.85322643655002,69.02042848796036,5938,2CXO J095524.7+690113,5,0.550321537274298,0.10064307454859593
16779,148.85322643655002,69.02042848796036,5936,2CXO J095524.7+690113,2,0.5118315177596454,0.023663035519290807
16780,148.85322643655002,69.02042848796036,5935,2CXO J095524.7+690113,5,0.5607017719814072,0.1214035439628145
16781,148.85322643655002,69.02042848796036,5946,2CXO J095524.7+690113,5,0.5099359322997904,0.019871864599580763
16782,148.85322643655002,69.02042848796036,5937,2CXO J095524.7+690113,3,0.5022702463444572,0.004540492688914283
16787,148.86312883066364,69.65655154102987,10542,2CXO J095527.1+693923,3,0.5372108617221657,0.07442172344433144
16788,148.86312883066364,69.65655154102987,10543,2CXO J095527.1+693923,2,0.575298894078286,0.15059778815657202
16789,148.86312883066364,69.65655154102987,16580,2CXO J095527.1+693923,2,0.5650771945326882,0.13015438906537635
16792,148.8800917323,69.0718971206,12301,2CXO J095531.2+690418,5,0.6214283635273766,0.24285672705475317
16793,148.8800917323,69.0718971206,735,2CXO J095531.2+690418,2,0.49466830433838116,-0.010663391323237676
16794,148.88094444837247,69.07222020628387,12301,2CXO J095531.4+690419,5,0.6214283635273766,0.24285672705475317
16795,148.88094444837247,69.07222020628387,735,2CXO J095531.4+690419,2,0.49466830433838116,-0.010663391323237676
16800,148.88733120397774,69.00933896191995,5941,2CXO J095532.9+690033,3,0.6085880938718417,0.21717618774368336
16801,148.88733120397774,69.00933896191995,5938,2CXO J095532.9+690033,3,0.5001899733134132,0.00037994662682646013
16802,148.88733120397774,69.00933896191995,5945,2CXO J095532.9+690033,5,0.6346420863451316,0.26928417269026317
16803,148.88733120397774,69.00933896191995,5937,2CXO J095532.9+690033,3,0.5172722334725119,0.034544466945023826
16804,148.88733120397774,69.00933896191995,5936,2CXO J095532.9+690033,3,0.4947197519456398,-0.010560496108720438
16805,148.88733120397774,69.00933896191995,5939,2CXO J095532.9+690033,3,0.5152361760529038,0.03047235210580771
16806,148.88733120397774,69.00933896191995,5949,2CXO J095532.9+690033,2,0.5282265840726584,0.056453168145316826
16807,148.88733120397774,69.00933896191995,5940,2CXO J095532.9+690033,5,0.5697207959622692,0.13944159192453834
16808,148.88733120397774,69.00933896191995,5947,2CXO J095532.9+690033,5,0.541704298811254,0.08340859762250799
16809,148.88733120397774,69.00933896191995,5943,2CXO J095532.9+690033,5,0.5912194755387747,0.18243895107754945
16810,148.88733120397774,69.00933896191995,5935,2CXO J095532.9+690033,5,0.5564423433689957,0.11288468673799135
16811,148.88733120397774,69.00933896191995,5946,2CXO J095532.9+690033,5,0.5447545984925855,0.08950919698517096
16812,148.88733120397774,69.00933896191995,5942,2CXO J095532.9+690033,5,0.5339107240700179,0.06782144814003588
16813,148.88733120397774,69.00933896191995,5948,2CXO J095532.9+690033,5,0.5950925029159995,0.19018500583199888
16814,148.88733120397774,69.00933896191995,735,2CXO J095532.9+690033,0,0.5526964916291572,0.1053929832583144
16815,148.88733120397774,69.00933896191995,12301,2CXO J095532.9+690033,5,0.543457015728695,0.08691403145738993
16816,148.88733120397774,69.00933896191995,9122,2CXO J095532.9+690033,5,0.5345725417583513,0.0691450835167026
16819,148.888158925,69.0652700066,9805,2CXO J095533.1+690354,0,0.5746418027283136,0.1492836054566272
16820,148.888158925,69.0652700066,5946,2CXO J095533.1+690354,0,0.4851607625967446,-0.029678474806510768
16821,148.888158925,69.0652700066,5942,2CXO J095533.1+690354,0,0.5061668254475955,0.012333650895190942
16822,148.888158925,69.0652700066,5943,2CXO J095533.1+690354,0,0.48073048023653087,-0.038539039526938254
16823,148.888158925,69.0652700066,5945,2CXO J095533.1+690354,0,0.5303722861902922,0.060744572380584394
16824,148.888158925,69.0652700066,5935,2CXO J095533.1+690354,0,0.5052817182065923,0.010563436413184683
16825,148.888158925,69.0652700066,5940,2CXO J095533.1+690354,0,0.5356720501540747,0.07134410030814932
16826,148.888158925,69.0652700066,5941,2CXO J095533.1+690354,5,0.536996843298011,0.07399368659602196
16827,148.888158925,69.0652700066,5938,2CXO J095533.1+690354,3,0.551427068621155,0.10285413724230989
16828,148.888158925,69.0652700066,5939,2CXO J095533.1+690354,0,0.5103991114409266,0.02079822288185327
16829,148.888158925,69.0652700066,5944,2CXO J095533.1+690354,0,0.48991619426286404,-0.02016761147427198
16830,148.888158925,69.0652700066,5949,2CXO J095533.1+690354,0,0.506051358120836,0.012102716241672019
16831,148.888158925,69.0652700066,5937,2CXO J095533.1+690354,0,0.5265991664594134,0.053198332918826884
