,angDist,main_type,col1,ra.1,dec.1,obsid,name,cluster,silhouette_prob,silhouette
40867,0.690344,X,24954,201.3837186207262,-43.0104496454066,10722,2CXO J132532.0-430037,3,0.5751802320230085,0.1503604640460169
40868,0.690344,X,24955,201.3837186207262,-43.0104496454066,8489,2CXO J132532.0-430037,3,0.5520919331372417,0.1041838662744833
40869,0.690344,X,24956,201.3837186207262,-43.0104496454066,7799,2CXO J132532.0-430037,5,0.5892239251383139,0.1784478502766278
40870,0.690344,X,24957,201.3837186207262,-43.0104496454066,7798,2CXO J132532.0-430037,5,0.530707533778126,0.0614150675562518
40871,0.690344,X,24958,201.3837186207262,-43.0104496454066,7797,2CXO J132532.0-430037,5,0.5403637941631104,0.0807275883262208
40872,0.690344,X,24959,201.3837186207262,-43.0104496454066,962,2CXO J132532.0-430037,0,0.4837409373587822,-0.0325181252824356
40873,0.690344,X,24960,201.3837186207262,-43.0104496454066,8490,2CXO J132532.0-430037,5,0.6524590461881437,0.3049180923762873
40874,0.308486,X,24961,201.3834438278948,-43.04200088290549,7800,2CXO J132532.0-430231,2,0.5614544816766754,0.1229089633533509
40875,0.308486,X,24962,201.3834438278948,-43.04200088290549,7799,2CXO J132532.0-430231,3,0.5276481746169602,0.0552963492339205
40876,0.308486,X,24963,201.3834438278948,-43.04200088290549,7798,2CXO J132532.0-430231,3,0.58460054510137,0.1692010902027401
40877,0.308486,X,24964,201.3834438278948,-43.04200088290549,2978,2CXO J132532.0-430231,3,0.6023453534477431,0.2046907068954861
40878,0.308486,X,24965,201.3834438278948,-43.04200088290549,10722,2CXO J132532.0-430231,5,0.6356338233597196,0.2712676467194393
40879,0.308486,X,24966,201.3834438278948,-43.04200088290549,8490,2CXO J132532.0-430231,1,0.5820562274945112,0.1641124549890224
40880,0.308486,X,24967,201.3834438278948,-43.04200088290549,7797,2CXO J132532.0-430231,3,0.5016038732146652,0.0032077464293303
40881,2.046719,X,24968,201.38416629869263,-43.01084855945886,7800,2CXO J132532.1-430039,2,0.5790574745504313,0.1581149491008626
40883,2.046719,X,24969,201.38416629869263,-43.01084855945886,8489,2CXO J132532.1-430039,3,0.5520919331372417,0.1041838662744833
40885,2.046719,X,24970,201.38416629869263,-43.01084855945886,7799,2CXO J132532.1-430039,5,0.5892239251383139,0.1784478502766278
40887,2.046719,X,24971,201.38416629869263,-43.01084855945886,7798,2CXO J132532.1-430039,5,0.530707533778126,0.0614150675562518
40889,2.046719,X,24972,201.38416629869263,-43.01084855945886,7797,2CXO J132532.1-430039,5,0.5403637941631104,0.0807275883262208
40891,2.046719,X,24973,201.38416629869263,-43.01084855945886,962,2CXO J132532.1-430039,0,0.4837409373587822,-0.0325181252824356
40893,2.046719,X,24974,201.38416629869263,-43.01084855945886,8490,2CXO J132532.1-430039,5,0.6524590461881437,0.3049180923762873
40895,0.122102,X,24976,201.385103346694,-43.0092477833202,7798,2CXO J132532.4-430033,3,0.5218254214154775,0.0436508428309549
40898,0.307091,X,24978,201.3852166466006,-43.02613890270235,7800,2CXO J132532.4-430134,1,0.5392530983049351,0.0785061966098701
40899,0.307091,X,24979,201.3852166466006,-43.02613890270235,7799,2CXO J132532.4-430134,0,0.5800414734175279,0.1600829468350556
40900,0.307091,X,24980,201.3852166466006,-43.02613890270235,3965,2CXO J132532.4-430134,0,0.5899973146915994,0.1799946293831988
40901,0.307091,X,24981,201.3852166466006,-43.02613890270235,2978,2CXO J132532.4-430134,1,0.6736431650812343,0.3472863301624687
40902,0.307091,X,24982,201.3852166466006,-43.02613890270235,10722,2CXO J132532.4-430134,0,0.6040278386561841,0.2080556773123682
40903,0.307091,X,24983,201.3852166466006,-43.02613890270235,8489,2CXO J132532.4-430134,0,0.6094240731502808,0.2188481463005616
40904,0.307091,X,24984,201.3852166466006,-43.02613890270235,7797,2CXO J132532.4-430134,0,0.5985051348587529,0.1970102697175058
40905,0.307091,X,24985,201.3852166466006,-43.02613890270235,8490,2CXO J132532.4-430134,0,0.6033079415973528,0.2066158831947055
40906,0.477013,X,24988,201.38581500996656,-43.00546497362547,7798,2CXO J132532.5-430019,2,0.6077203533165567,0.2154407066331133
40907,0.477013,X,24989,201.38581500996656,-43.00546497362547,8489,2CXO J132532.5-430019,5,0.5969147860974133,0.1938295721948266
40908,0.477013,X,24990,201.38581500996656,-43.00546497362547,7797,2CXO J132532.5-430019,5,0.5517023063570203,0.1034046127140407
40909,0.477013,X,24991,201.38581500996656,-43.00546497362547,8490,2CXO J132532.5-430019,5,0.5987990889725204,0.1975981779450408
40910,0.477013,X,24992,201.38581500996656,-43.00546497362547,7800,2CXO J132532.5-430019,5,0.5685977880905894,0.1371955761811787
40911,0.538933,X,24994,201.3856411335644,-43.01044710869972,7800,2CXO J132532.5-430037,5,0.5173277437850323,0.0346554875700646
40913,0.538933,X,24995,201.3856411335644,-43.01044710869972,10722,2CXO J132532.5-430037,3,0.567686119031906,0.135372238063812
40915,0.538933,X,24996,201.3856411335644,-43.01044710869972,3965,2CXO J132532.5-430037,5,0.5953453805530406,0.1906907611060812
40917,0.538933,X,24997,201.3856411335644,-43.01044710869972,2978,2CXO J132532.5-430037,2,0.5773267458798191,0.1546534917596382
40919,0.538933,X,24998,201.3856411335644,-43.01044710869972,7798,2CXO J132532.5-430037,5,0.5952273330227471,0.1904546660454942
40921,0.538933,X,24999,201.3856411335644,-43.01044710869972,7799,2CXO J132532.5-430037,5,0.5590738449304479,0.1181476898608958
40923,0.538933,X,25000,201.3856411335644,-43.01044710869972,8489,2CXO J132532.5-430037,5,0.5171803585971018,0.0343607171942035
40925,0.538933,X,25001,201.3856411335644,-43.01044710869972,8490,2CXO J132532.5-430037,5,0.5569401369512259,0.1138802739024518
40927,0.538933,X,25002,201.3856411335644,-43.01044710869972,962,2CXO J132532.5-430037,5,0.6565004415040098,0.3130008830080195
40929,0.663416,X,25005,201.38751306154472,-42.85076005458274,7800,2CXO J132533.0-425102,2,0.5509284696870709,0.1018569393741418
40930,0.663416,X,25006,201.38751306154472,-42.85076005458274,7797,2CXO J132533.0-425102,4,0.5740469453135997,0.1480938906271994
40931,0.324075,X,25010,201.38896788335612,-43.0146076171358,7800,2CXO J132533.3-430052,0,0.5287912298474426,0.0575824596948852
40932,0.324075,X,25011,201.38896788335612,-43.0146076171358,8489,2CXO J132533.3-430052,0,0.5528882642699191,0.1057765285398382
40933,0.324075,X,25012,201.38896788335612,-43.0146076171358,7797,2CXO J132533.3-430052,0,0.4805977346060106,-0.0388045307879788
40934,1.087954,X,25013,201.3901746133247,-43.211484362379245,7797,2CXO J132533.6-431241,2,0.4908173794590852,-0.0183652410818294
40935,0.645973,X,25016,201.39141455553656,-42.98320026942256,7798,2CXO J132533.9-425859,3,0.5301217837704625,0.0602435675409249
40936,0.645973,X,25017,201.39141455553656,-42.98320026942256,7799,2CXO J132533.9-425859,5,0.6547483708068926,0.3094967416137851
40937,0.645973,X,25018,201.39141455553656,-42.98320026942256,8489,2CXO J132533.9-425859,5,0.5398765579052365,0.0797531158104729
40938,0.645973,X,25019,201.39141455553656,-42.98320026942256,7797,2CXO J132533.9-425859,5,0.5725521049854716,0.1451042099709431
40939,0.645973,X,25020,201.39141455553656,-42.98320026942256,8490,2CXO J132533.9-425859,5,0.6445158385907998,0.2890316771815995
40940,0.404083,GlCl,25022,201.39634851936356,-42.88352131284768,7800,2CXO J132535.1-425300,3,0.5577237422239179,0.1154474844478355
40942,0.176454,GlCl,25024,201.39798379298304,-42.99306355107826,7800,2CXO J132535.5-425935,0,0.5342045109501488,0.0684090219002975
40944,0.176454,GlCl,25025,201.39798379298304,-42.99306355107826,7798,2CXO J132535.5-425935,0,0.574222295149196,0.148444590298392
40946,0.176454,GlCl,25026,201.39798379298304,-42.99306355107826,7799,2CXO J132535.5-425935,2,0.525397260136687,0.050794520273374
40948,0.176454,GlCl,25027,201.39798379298304,-42.99306355107826,8489,2CXO J132535.5-425935,0,0.5551226395178676,0.1102452790357351
40950,0.176454,GlCl,25028,201.39798379298304,-42.99306355107826,7797,2CXO J132535.5-425935,0,0.5067504825173205,0.0135009650346409
40952,0.176454,GlCl,25029,201.39798379298304,-42.99306355107826,8490,2CXO J132535.5-425935,0,0.4891000516759245,-0.0217998966481509
40954,0.176454,GlCl,25030,201.39798379298304,-42.99306355107826,10722,2CXO J132535.5-425935,0,0.5145470719291685,0.029094143858337
40956,0.552521,X,25031,201.399994814823,-43.000927388373846,7799,2CXO J132535.9-430003,5,0.6215501520737188,0.2431003041474375
40957,0.552521,X,25032,201.399994814823,-43.000927388373846,8490,2CXO J132535.9-430003,5,0.5300255626010526,0.0600511252021051
40958,0.552521,X,25033,201.399994814823,-43.000927388373846,7800,2CXO J132535.9-430003,2,0.5050985640648586,0.0101971281297173
40959,2.315147,X,25034,201.40030412529995,-43.0003662902,7799,2CXO J132536.0-430001,5,0.6215501520737188,0.2431003041474375
40960,2.315147,X,25035,201.40030412529995,-43.0003662902,8490,2CXO J132536.0-430001,5,0.5300255626010526,0.0600511252021051
40961,2.315147,X,25036,201.40030412529995,-43.0003662902,7800,2CXO J132536.0-430001,2,0.5050985640648586,0.0101971281297173
40962,1.063335,X,25037,201.4013021412624,-43.002956775977744,7798,2CXO J132536.3-430010,5,0.5222552424573811,0.0445104849147621
40965,1.063335,X,25038,201.4013021412624,-43.002956775977744,7799,2CXO J132536.3-430010,2,0.5921318779595571,0.1842637559191142
40968,1.063335,X,25039,201.4013021412624,-43.002956775977744,8490,2CXO J132536.3-430010,2,0.5240272747918737,0.0480545495837475
40971,1.063335,X,25040,201.4013021412624,-43.002956775977744,7800,2CXO J132536.3-430010,3,0.5724816457080302,0.1449632914160603
40974,0.964074,X,25044,201.40900214327257,-43.20349519912997,7797,2CXO J132538.1-431212,5,0.606267622581277,0.2125352451625539
40975,0.964074,X,25045,201.40900214327257,-43.20349519912997,8489,2CXO J132538.1-431212,1,0.5249547859680712,0.0499095719361424
40976,0.423141,X,25049,201.4097349014861,-43.03482852071022,10722,2CXO J132538.3-430205,0,0.5565398772206409,0.1130797544412817
40978,0.423141,X,25050,201.4097349014861,-43.03482852071022,2978,2CXO J132538.3-430205,0,0.5599121173690779,0.1198242347381556
40980,0.423141,X,25051,201.4097349014861,-43.03482852071022,3965,2CXO J132538.3-430205,0,0.6099503251248244,0.2199006502496488
40982,0.423141,X,25052,201.4097349014861,-43.03482852071022,962,2CXO J132538.3-430205,0,0.5976121812321196,0.1952243624642391
40984,0.423141,X,25053,201.4097349014861,-43.03482852071022,8489,2CXO J132538.3-430205,1,0.6380417675726331,0.2760835351452662
40986,0.423141,X,25054,201.4097349014861,-43.03482852071022,8490,2CXO J132538.3-430205,1,0.6821284741698751,0.3642569483397502
40988,0.423141,X,25055,201.4097349014861,-43.03482852071022,7797,2CXO J132538.3-430205,1,0.6956437035732759,0.3912874071465517
40990,2.634264,X,25059,201.41015101548408,-43.0342881344104,10722,2CXO J132538.4-430203,0,0.5565398772206409,0.1130797544412817
40992,2.634264,X,25060,201.41015101548408,-43.0342881344104,2978,2CXO J132538.4-430203,0,0.5599121173690779,0.1198242347381556
40994,2.634264,X,25061,201.41015101548408,-43.0342881344104,3965,2CXO J132538.4-430203,0,0.6099503251248244,0.2199006502496488
40996,2.634264,X,25062,201.41015101548408,-43.0342881344104,962,2CXO J132538.4-430203,0,0.5976121812321196,0.1952243624642391
40998,2.634264,X,25063,201.41015101548408,-43.0342881344104,8489,2CXO J132538.4-430203,1,0.6380417675726331,0.2760835351452662
37000,2.634264,X,25064,201.41015101548408,-43.0342881344104,8490,2CXO J132538.4-430203,1,0.6821284741698751,0.3642569483397502
37002,2.634264,X,25065,201.41015101548408,-43.0342881344104,7797,2CXO J132538.4-430203,1,0.6956437035732759,0.3912874071465517
37004,0.329656,X,25070,201.41896387671807,-43.02076156453872,7800,2CXO J132540.5-430114,2,0.5624012556667481,0.1248025113334962
37005,0.329656,X,25071,201.41896387671807,-43.02076156453872,7798,2CXO J132540.5-430114,3,0.5255108070827198,0.0510216141654395
37006,0.329656,X,25072,201.41896387671807,-43.02076156453872,7799,2CXO J132540.5-430114,3,0.5427082535118148,0.0854165070236297
37007,0.329656,X,25073,201.41896387671807,-43.02076156453872,3965,2CXO J132540.5-430114,5,0.6238958064681928,0.2477916129363856
37008,0.329656,X,25074,201.41896387671807,-43.02076156453872,7797,2CXO J132540.5-430114,2,0.5896105431746813,0.1792210863493626
37009,0.329656,X,25075,201.41896387671807,-43.02076156453872,8490,2CXO J132540.5-430114,2,0.535746788407737,0.0714935768154741
37010,0.69874,X,25078,201.42285566532317,-42.98848482110032,8490,2CXO J132541.4-425918,3,0.5403072213579828,0.0806144427159655
37011,0.320294,ULX?,25082,201.42505147889176,-43.17833404187612,8489,2CXO J132542.0-431042,5,0.5735438675404098,0.1470877350808195
37014,0.320294,ULX?,25083,201.42505147889176,-43.17833404187612,8490,2CXO J132542.0-431042,3,0.5743352685169186,0.1486705370338372
37017,0.320294,ULX?,25084,201.42505147889176,-43.17833404187612,962,2CXO J132542.0-431042,5,0.5396594872109235,0.079318974421847
37020,1.376605,X,25085,201.42773478428228,-42.98639796646164,7797,2CXO J132542.6-425911,2,0.513233079025705,0.0264661580514101
37021,1.376605,X,25086,201.42773478428228,-42.98639796646164,8490,2CXO J132542.6-425911,3,0.5207624183367455,0.041524836673491
37022,2.498243,X,25087,201.4280060229978,-42.98700394740814,7797,2CXO J132542.7-425913,2,0.513233079025705,0.0264661580514101
37023,2.498243,X,25088,201.4280060229978,-42.98700394740814,8490,2CXO J132542.7-425913,3,0.5207624183367455,0.041524836673491
37024,1.371515,Seyfert_2,25090,201.4332366952,-29.8334392752,2187,2CXO J132543.9-295000,3,0.4900338294441157,-0.0199323411117685
37025,1.722055,Seyfert_2,25091,201.4331142784,-29.833935041600004,2187,2CXO J132543.9-295002,5,0.5811257442554063,0.1622514885108126
37026,0.353616,X,25092,201.4333774168539,-43.102873805038286,7799,2CXO J132544.0-430610,5,0.5315928044947003,0.0631856089894005
37027,0.353616,X,25093,201.4333774168539,-43.102873805038286,7798,2CXO J132544.0-430610,5,0.5365435910338379,0.0730871820676756
37028,0.353616,X,25094,201.4333774168539,-43.102873805038286,8490,2CXO J132544.0-430610,5,0.6202130825381287,0.2404261650762574
37029,0.353616,X,25095,201.4333774168539,-43.102873805038286,7797,2CXO J132544.0-430610,0,0.5212351189984153,0.0424702379968306
37030,0.353616,X,25096,201.4333774168539,-43.102873805038286,8489,2CXO J132544.0-430610,1,0.494853701811709,-0.0102925963765818
37031,0.855727,Star,25100,201.4338178077312,-43.18867808128202,7798,2CXO J132544.1-431119,2,0.541260496812443,0.082520993624886
37033,0.392461,X,25101,201.43432042701,-43.13476363941573,7799,2CXO J132544.2-430805,0,0.4928321164118937,-0.0143357671762126
37034,0.392461,X,25102,201.43432042701,-43.13476363941573,7798,2CXO J132544.2-430805,5,0.5878303950324868,0.1756607900649735
37035,0.392461,X,25103,201.43432042701,-43.13476363941573,7797,2CXO J132544.2-430805,1,0.5089953272541192,0.0179906545082383
37036,0.392461,X,25104,201.43432042701,-43.13476363941573,8490,2CXO J132544.2-430805,5,0.6192361791849618,0.2384723583699234
37037,0.392461,X,25105,201.43432042701,-43.13476363941573,8489,2CXO J132544.2-430805,3,0.5241241309292861,0.0482482618585722
37038,0.51363,X,25106,201.43892330465223,-42.914029747417935,7800,2CXO J132545.3-425450,5,0.5426684742340303,0.0853369484680605
37039,2.079023,PN,25108,201.44193751743524,-42.91955326096796,7800,2CXO J132546.0-425510,3,0.5368080532629647,0.0736161065259292
37040,2.079023,PN,25109,201.44193751743524,-42.91955326096796,7798,2CXO J132546.0-425510,5,0.5452983057143138,0.0905966114286275
37041,2.079023,PN,25110,201.44193751743524,-42.91955326096796,8490,2CXO J132546.0-425510,3,0.552145575341555,0.1042911506831099
37042,2.079023,PN,25111,201.44193751743524,-42.91955326096796,7797,2CXO J132546.0-425510,2,0.5371776557774942,0.0743553115549884
37043,0.268023,Star,25115,201.441710262804,-43.184371724784754,8489,2CXO J132546.0-431103,3,0.5311184628696206,0.0622369257392412
37045,0.268023,Star,25116,201.441710262804,-43.184371724784754,962,2CXO J132546.0-431103,2,0.5316533991425964,0.0633067982851926
37047,0.434989,X,25117,201.44317571873603,-43.0528364918498,3965,2CXO J132546.3-430310,3,0.5700541360511224,0.1401082721022448
37048,0.434989,X,25118,201.44317571873603,-43.0528364918498,8490,2CXO J132546.3-430310,2,0.5943245908085899,0.1886491816171798
37049,0.306588,GlCl,25119,201.44411926753992,-42.95074510489789,7800,2CXO J132546.5-425702,1,0.5228818759180601,0.0457637518361201
37051,0.306588,GlCl,25120,201.44411926753992,-42.95074510489789,7799,2CXO J132546.5-425702,3,0.5059029331167731,0.0118058662335462
37053,0.306588,GlCl,25121,201.44411926753992,-42.95074510489789,7798,2CXO J132546.5-425702,3,0.5172997616342146,0.0345995232684293
37055,0.306588,GlCl,25122,201.44411926753992,-42.95074510489789,8490,2CXO J132546.5-425702,5,0.5425493324435828,0.0850986648871657
37057,0.306588,GlCl,25123,201.44411926753992,-42.95074510489789,7797,2CXO J132546.5-425702,5,0.6041187176989568,0.2082374353979135
37059,0.306588,GlCl,25124,201.44411926753992,-42.95074510489789,10722,2CXO J132546.5-425702,3,0.5052615659000873,0.0105231318001746
37061,0.306588,GlCl,25125,201.44411926753992,-42.95074510489789,3965,2CXO J132546.5-425702,0,0.5289853789207515,0.0579707578415029
37063,0.383998,Star,25129,201.44389805529727,-43.16066813687467,7799,2CXO J132546.5-430938,2,0.5740584527762322,0.1481169055524646
37064,0.383998,Star,25130,201.44389805529727,-43.16066813687467,8490,2CXO J132546.5-430938,4,0.7540864092958866,0.508172818591773
37065,1.065531,X,25134,201.44895060088857,-42.85756617751783,7800,2CXO J132547.7-425127,5,0.5448640851796269,0.0897281703592538
37066,0.529329,X,25135,201.45515876177024,-42.877687866245374,10722,2CXO J132549.2-425239,3,0.5665710874005817,0.1331421748011634
